date,facility_id,service_level,parcel_volume,weather_severity,promotion_index,holiday_flag,day_of_week,opening_backlog
2024-01-23,CENTRAL-01,standard,7122,0.154,0.119,0,1,363
2024-01-23,CENTRAL-01,priority,6123,0.175,0.156,0,1,427
2024-01-23,CENTRAL-01,economy,5419,0.53,0.008,0,1,251
2024-01-23,SOUTH-01,standard,7708,0.249,0.154,0,1,552
2024-01-23,SOUTH-01,priority,5934,0.203,0.241,0,1,548
2024-01-23,SOUTH-01,economy,5761,0.225,0.236,0,1,253
2024-01-23,SOUTH-02,standard,7977,0.198,0.149,0,1,549
2024-01-23,SOUTH-02,priority,7519,0.0,0.228,0,1,381
2024-01-23,SOUTH-02,economy,5831,0.003,0.19,0,1,432
2024-01-23,WEST-01,standard,8422,0.001,0.154,0,1,573
2024-01-23,WEST-01,priority,7423,0.159,0.094,0,1,555
2024-01-23,WEST-01,economy,6870,0.244,0.119,0,1,198
2024-01-24,NORTH-01,standard,5355,0.227,0.009,0,2,356
2024-01-24,NORTH-01,priority,4226,0.466,0.062,0,2,522
2024-01-24,NORTH-01,economy,3913,0.323,0.094,0,2,297
2024-01-24,NORTH-02,standard,5549,0.214,0.094,0,2,154
2024-01-24,NORTH-02,priority,5002,0.196,0.186,0,2,136
2024-01-24,NORTH-02,economy,4072,0.299,0.179,0,2,268
2024-01-24,CENTRAL-01,standard,5951,0.0,0.068,0,2,505
2024-01-24,CENTRAL-01,priority,5404,0.103,0.201,0,2,371
2024-01-24,CENTRAL-01,economy,4755,0.163,0.22,0,2,133
2024-01-24,SOUTH-01,standard,6119,0.014,0.107,0,2,412
2024-01-24,SOUTH-01,priority,5485,0.124,0.34,0,2,368
2024-01-24,SOUTH-01,economy,5439,0.045,0.111,0,2,64
2024-01-24,SOUTH-02,standard,6951,0.208,0.302,0,2,419
2024-01-24,SOUTH-02,priority,5986,0.303,0.137,0,2,86
2024-01-24,SOUTH-02,economy,5231,0.257,0.141,0,2,352
2024-01-24,WEST-01,standard,7672,0.11,0.108,0,2,249
2024-01-24,WEST-01,priority,6256,0.306,0.038,0,2,598
2024-01-24,WEST-01,economy,5660,0.315,0.158,0,2,286
2024-01-25,NORTH-01,standard,5216,0.189,0.153,0,3,332
2024-01-25,NORTH-01,priority,4301,0.154,0.035,0,3,418
2024-01-25,NORTH-01,economy,3803,0.016,0.135,0,3,307
2024-01-25,NORTH-02,standard,6091,0.133,0.268,0,3,205
2024-01-25,NORTH-02,priority,4676,0.261,0.088,0,3,357
2024-01-25,NORTH-02,economy,4266,0.121,0.221,0,3,233
2024-01-25,CENTRAL-01,standard,6595,0.101,0.105,0,3,453
2024-01-25,CENTRAL-01,priority,5108,0.385,0.331,0,3,341
2024-01-25,CENTRAL-01,economy,4663,0.039,0.088,0,3,193
2024-01-25,SOUTH-01,standard,6137,0.054,0.138,0,3,465
2024-01-25,SOUTH-01,priority,6119,0.07,0.375,0,3,372
2024-01-25,SOUTH-01,economy,6089,0.025,0.286,0,3,398
2024-01-25,SOUTH-02,standard,6674,0.018,0.167,0,3,555
2024-01-25,SOUTH-02,priority,5257,0.277,0.158,0,3,219
2024-01-25,SOUTH-02,economy,6251,0.263,0.247,0,3,176
2024-01-25,WEST-01,standard,6781,0.216,0.231,0,3,382
2024-01-25,WEST-01,priority,5951,0.213,0.126,0,3,319
2024-01-25,WEST-01,economy,5952,0.141,0.138,0,3,305
2024-01-26,NORTH-01,standard,5181,0.175,0.185,0,4,286
2024-01-26,NORTH-01,priority,4643,0.191,0.0,0,4,319
2024-01-26,NORTH-01,economy,3292,0.185,0.227,0,4,41
2024-01-26,NORTH-02,standard,5731,0.213,0.149,0,4,296
2024-01-26,NORTH-02,priority,5295,0.26,0.225,0,4,307
2024-01-26,NORTH-02,economy,5202,0.0,0.212,0,4,413
2024-01-26,CENTRAL-01,standard,6644,0.074,0.204,0,4,566
2024-01-26,CENTRAL-01,priority,5886,0.075,0.132,0,4,363
2024-01-26,CENTRAL-01,economy,5285,0.046,0.183,0,4,349
2024-01-26,SOUTH-01,standard,7121,0.206,0.129,0,4,285
2024-01-26,SOUTH-01,priority,6364,0.11,0.151,0,4,191
2024-01-26,SOUTH-01,economy,5278,0.023,0.0,0,4,204
2024-01-26,SOUTH-02,standard,6818,0.134,0.203,0,4,412
2024-01-26,SOUTH-02,priority,6659,0.144,0.204,0,4,296
2024-01-26,SOUTH-02,economy,6028,0.16,0.233,0,4,193
2024-01-26,WEST-01,standard,7824,0.259,0.063,0,4,537
2024-01-26,WEST-01,priority,6687,0.215,0.163,0,4,462
2024-01-26,WEST-01,economy,6600,0.136,0.169,0,4,310
2024-01-27,NORTH-01,standard,4761,0.106,0.054,0,5,103
2024-01-27,NORTH-01,priority,5342,0.268,0.295,0,5,145
2024-01-27,NORTH-01,economy,3893,0.267,0.264,0,5,308
2024-01-27,NORTH-02,standard,5433,0.0,0.171,0,5,366
2024-01-27,NORTH-02,priority,5718,0.0,0.193,0,5,257
2024-01-27,NORTH-02,economy,4275,0.044,0.0,0,5,238
2024-01-27,CENTRAL-01,standard,6140,0.0,0.186,0,5,235
2024-01-27,CENTRAL-01,priority,5922,0.113,0.236,0,5,342
2024-01-27,CENTRAL-01,economy,4712,0.254,0.057,0,5,339
2024-01-27,SOUTH-01,standard,6318,0.124,0.185,0,5,430
2024-01-27,SOUTH-01,priority,6184,0.246,0.0,0,5,0
2024-01-27,SOUTH-01,economy,5347,0.106,0.232,0,5,164
2024-01-27,SOUTH-02,standard,6395,0.049,0.232,0,5,507
2024-01-27,SOUTH-02,priority,6003,0.173,0.055,0,5,238
2024-01-27,SOUTH-02,economy,4999,0.284,0.209,0,5,281
2024-01-27,WEST-01,standard,7067,0.076,0.253,0,5,584
2024-01-27,WEST-01,priority,6394,0.176,0.057,0,5,275
2024-01-27,WEST-01,economy,5803,0.027,0.158,0,5,92
2024-01-28,NORTH-01,standard,4808,0.134,0.006,0,6,215
2024-01-28,NORTH-01,priority,4961,0.075,0.31,0,6,358
2024-01-28,NORTH-01,economy,4210,0.0,0.098,0,6,183
2024-01-28,NORTH-02,standard,5354,0.289,0.054,0,6,270
2024-01-28,NORTH-02,priority,4877,0.2,0.099,0,6,297
2024-01-28,NORTH-02,economy,4681,0.092,0.189,0,6,309
2024-01-28,CENTRAL-01,standard,6150,0.128,0.214,0,6,327
2024-01-28,CENTRAL-01,priority,5098,0.193,0.286,0,6,425
2024-01-28,CENTRAL-01,economy,5728,0.0,0.167,0,6,410
2024-01-28,SOUTH-01,standard,6491,0.2,0.105,0,6,344
2024-01-28,SOUTH-01,priority,6072,0.086,0.127,0,6,270
2024-01-28,SOUTH-01,economy,5428,0.083,0.041,0,6,408
2024-01-28,SOUTH-02,standard,7091,0.208,0.227,0,6,439
2024-01-28,SOUTH-02,priority,6098,0.216,0.143,0,6,628
2024-01-28,SOUTH-02,economy,5907,0.126,0.097,0,6,387
2024-01-28,WEST-01,standard,7637,0.011,0.24,0,6,275
2024-01-28,WEST-01,priority,6196,0.323,0.2,0,6,579
2024-01-28,WEST-01,economy,6769,0.259,0.149,0,6,402
2024-01-29,NORTH-01,standard,6346,0.177,0.097,0,0,427
2024-01-29,NORTH-01,priority,5518,0.182,0.087,0,0,337
2024-01-29,NORTH-01,economy,5158,0.02,0.032,0,0,22
2024-01-29,NORTH-02,standard,7074,0.205,0.112,0,0,333
2024-01-29,NORTH-02,priority,5911,0.259,0.118,0,0,445
2024-01-29,NORTH-02,economy,5086,0.124,0.23,0,0,367
2024-01-29,CENTRAL-01,standard,7795,0.291,0.203,0,0,322
2024-01-29,CENTRAL-01,priority,6731,0.015,0.07,0,0,441
2024-01-29,CENTRAL-01,economy,5983,0.192,0.06,0,0,212
2024-01-29,SOUTH-01,standard,7769,0.319,0.379,0,0,483
2024-01-29,SOUTH-01,priority,6453,0.121,0.005,0,0,242
2024-01-29,SOUTH-01,economy,6657,0.006,0.288,0,0,425
2024-01-29,SOUTH-02,standard,8305,0.143,0.136,0,0,425
2024-01-29,SOUTH-02,priority,7044,0.244,0.134,0,0,222
2024-01-29,SOUTH-02,economy,6804,0.0,0.129,0,0,229
2024-01-29,WEST-01,standard,7418,0.176,0.154,0,0,292
2024-01-29,WEST-01,priority,7204,0.229,0.181,0,0,415
2024-01-29,WEST-01,economy,7001,0.303,0.212,0,0,333
2024-01-30,NORTH-01,standard,6362,0.104,0.187,0,1,446
2024-01-30,NORTH-01,priority,5653,0.196,0.216,0,1,443
2024-01-30,NORTH-01,economy,3992,0.284,0.086,0,1,484
2024-01-30,NORTH-02,standard,6097,0.211,0.013,0,1,455
2024-01-30,NORTH-02,priority,6543,0.146,0.109,0,1,250
2024-01-30,NORTH-02,economy,5627,0.084,0.167,0,1,408
2024-01-30,CENTRAL-01,standard,7153,0.289,0.166,0,1,363
2024-01-30,CENTRAL-01,priority,6500,0.188,0.159,0,1,467
2024-01-30,CENTRAL-01,economy,5390,0.247,0.154,0,1,349
2024-01-30,SOUTH-01,standard,8405,0.177,0.165,0,1,369
2024-01-30,SOUTH-01,priority,6938,0.231,0.235,0,1,668
2024-01-30,SOUTH-01,economy,5953,0.135,0.176,0,1,316
2024-01-30,SOUTH-02,standard,8077,0.21,0.218,0,1,573
2024-01-30,SOUTH-02,priority,8378,0.169,0.123,0,1,478
2024-01-30,SOUTH-02,economy,6258,0.094,0.094,0,1,480
2024-01-30,WEST-01,standard,8341,0.136,0.16,0,1,518
2024-01-30,WEST-01,priority,7774,0.078,0.064,0,1,485
2024-01-30,WEST-01,economy,7243,0.22,0.085,0,1,308
2024-01-31,NORTH-01,standard,5775,0.117,0.074,0,2,429
2024-01-31,NORTH-01,priority,5888,0.253,0.25,0,2,151
2024-01-31,NORTH-01,economy,3688,0.091,0.101,0,2,161
2024-01-31,NORTH-02,standard,5748,0.144,0.053,0,2,358
2024-01-31,NORTH-02,priority,5329,0.238,0.191,0,2,295
2024-01-31,NORTH-02,economy,3469,0.435,0.169,0,2,163
2024-01-31,CENTRAL-01,standard,6240,0.0,0.151,0,2,310
2024-01-31,CENTRAL-01,priority,5650,0.421,0.194,0,2,237
2024-01-31,CENTRAL-01,economy,5071,0.06,0.153,0,2,109
2024-01-31,SOUTH-01,standard,6488,0.158,0.151,0,2,277
2024-01-31,SOUTH-01,priority,6016,0.115,0.136,0,2,433
2024-01-31,SOUTH-01,economy,4979,0.31,0.126,0,2,381
2024-01-31,SOUTH-02,standard,7210,0.253,0.115,0,2,513
2024-01-31,SOUTH-02,priority,6041,0.335,0.292,0,2,362
2024-01-31,SOUTH-02,economy,5463,0.181,0.142,0,2,165
2024-01-31,WEST-01,standard,7366,0.191,0.089,0,2,305
2024-01-31,WEST-01,priority,7003,0.048,0.169,0,2,459
2024-01-31,WEST-01,economy,6172,0.442,0.172,0,2,235
2024-02-01,NORTH-01,standard,5178,0.026,0.277,0,3,210
2024-02-01,NORTH-01,priority,4265,0.175,0.143,0,3,271
2024-02-01,NORTH-01,economy,3230,0.328,0.086,0,3,390
2024-02-01,NORTH-02,standard,4919,0.239,0.1,0,3,238
2024-02-01,NORTH-02,priority,4766,0.173,0.243,0,3,312
2024-02-01,NORTH-02,economy,4632,0.261,0.0,0,3,177
2024-02-01,CENTRAL-01,standard,6573,0.22,0.17,0,3,443
2024-02-01,CENTRAL-01,priority,5650,0.0,0.087,0,3,326
2024-02-01,CENTRAL-01,economy,5171,0.237,0.213,0,3,309
2024-02-01,SOUTH-01,standard,6850,0.0,0.114,0,3,254
2024-02-01,SOUTH-01,priority,6014,0.256,0.223,0,3,0
2024-02-01,SOUTH-01,economy,5416,0.027,0.301,0,3,104
2024-02-01,SOUTH-02,standard,7320,0.328,0.151,0,3,432
2024-02-01,SOUTH-02,priority,6648,0.235,0.179,0,3,652
2024-02-01,SOUTH-02,economy,5673,0.297,0.024,0,3,487
2024-02-01,WEST-01,standard,7735,0.324,0.116,0,3,523
2024-02-01,WEST-01,priority,6232,0.489,0.09,0,3,330
2024-02-01,WEST-01,economy,4982,0.121,0.079,0,3,277
2024-02-02,NORTH-01,standard,5993,0.224,0.111,0,4,361
2024-02-02,NORTH-01,priority,4884,0.335,0.171,0,4,360
2024-02-02,NORTH-01,economy,4096,0.344,0.154,0,4,346
2024-02-02,NORTH-02,standard,6710,0.145,0.182,0,4,348
2024-02-02,NORTH-02,priority,5639,0.23,0.251,0,4,350
2024-02-02,NORTH-02,economy,3741,0.0,0.191,0,4,468
2024-02-02,CENTRAL-01,standard,5833,0.2,0.23,0,4,168
2024-02-02,CENTRAL-01,priority,5272,0.211,0.147,0,4,348
2024-02-02,CENTRAL-01,economy,5115,0.512,0.217,0,4,434
2024-02-02,SOUTH-01,standard,5518,0.358,0.135,0,4,322
2024-02-02,SOUTH-01,priority,5681,0.277,0.072,0,4,267
2024-02-02,SOUTH-01,economy,5506,0.36,0.21,0,4,419
2024-02-02,SOUTH-02,standard,6516,0.176,0.166,0,4,113
2024-02-02,SOUTH-02,priority,6894,0.198,0.176,0,4,575
2024-02-02,SOUTH-02,economy,5332,0.368,0.07,0,4,397
2024-02-02,WEST-01,standard,7765,0.484,0.268,0,4,366
2024-02-02,WEST-01,priority,6512,0.074,0.213,0,4,346
2024-02-02,WEST-01,economy,6203,0.166,0.277,0,4,73
2024-02-03,NORTH-01,standard,5165,0.241,0.094,0,5,324
2024-02-03,NORTH-01,priority,4116,0.147,0.213,0,5,241
2024-02-03,NORTH-01,economy,3220,0.262,0.101,0,5,356
2024-02-03,NORTH-02,standard,4752,0.315,0.146,0,5,407
2024-02-03,NORTH-02,priority,4901,0.0,0.175,0,5,187
2024-02-03,NORTH-02,economy,4220,0.127,0.135,0,5,377
2024-02-03,CENTRAL-01,standard,6395,0.126,0.228,0,5,288
2024-02-03,CENTRAL-01,priority,5562,0.076,0.018,0,5,304
2024-02-03,CENTRAL-01,economy,4621,0.0,0.107,0,5,507
2024-02-03,SOUTH-01,standard,7045,0.0,0.035,0,5,554
2024-02-03,SOUTH-01,priority,6217,0.091,0.099,0,5,87
2024-02-03,SOUTH-01,economy,6106,0.0,0.128,0,5,310
2024-02-03,SOUTH-02,standard,7979,0.192,0.241,0,5,350
2024-02-03,SOUTH-02,priority,5916,0.178,0.296,0,5,480
2024-02-03,SOUTH-02,economy,5770,0.058,0.158,0,5,238
2024-02-03,WEST-01,standard,7973,0.062,0.172,0,5,403
2024-02-03,WEST-01,priority,6443,0.188,0.196,0,5,462
2024-02-03,WEST-01,economy,6195,0.278,0.358,0,5,310
2024-02-04,NORTH-01,standard,5047,0.272,0.216,0,6,283
2024-02-04,NORTH-01,priority,4339,0.245,0.084,0,6,320
2024-02-04,NORTH-01,economy,3091,0.3,0.102,0,6,42
2024-02-04,NORTH-02,standard,5642,0.029,0.045,0,6,206
2024-02-04,NORTH-02,priority,4896,0.096,0.088,0,6,485
2024-02-04,NORTH-02,economy,4199,0.259,0.151,0,6,253
2024-02-04,CENTRAL-01,standard,5774,0.219,0.197,0,6,357
2024-02-04,CENTRAL-01,priority,6016,0.0,0.167,0,6,326
2024-02-04,CENTRAL-01,economy,4700,0.398,0.08,0,6,316
2024-02-04,SOUTH-01,standard,6607,0.168,0.141,0,6,479
2024-02-04,SOUTH-01,priority,6136,0.345,0.15,0,6,279
2024-02-04,SOUTH-01,economy,5622,0.272,0.089,0,6,613
2024-02-04,SOUTH-02,standard,6588,0.165,0.0,0,6,525
2024-02-04,SOUTH-02,priority,6761,0.246,0.17,0,6,440
2024-02-04,SOUTH-02,economy,6352,0.326,0.224,0,6,413
2024-02-04,WEST-01,standard,7042,0.289,0.125,0,6,596
2024-02-04,WEST-01,priority,6912,0.206,0.214,0,6,316
2024-02-04,WEST-01,economy,6558,0.181,0.265,0,6,171
2024-02-05,NORTH-01,standard,6286,0.154,0.293,0,0,152
2024-02-05,NORTH-01,priority,5388,0.407,0.205,0,0,297
2024-02-05,NORTH-01,economy,5245,0.31,0.107,0,0,402
2024-02-05,NORTH-02,standard,6519,0.209,0.162,0,0,501
2024-02-05,NORTH-02,priority,6173,0.076,0.02,0,0,440
2024-02-05,NORTH-02,economy,5218,0.238,0.183,0,0,431
2024-02-05,CENTRAL-01,standard,6859,0.175,0.111,0,0,628
2024-02-05,CENTRAL-01,priority,5921,0.0,0.19,0,0,344
2024-02-05,CENTRAL-01,economy,5817,0.128,0.0,0,0,308
2024-02-05,SOUTH-01,standard,8313,0.0,0.217,0,0,608
2024-02-05,SOUTH-01,priority,7368,0.223,0.154,0,0,602
2024-02-05,SOUTH-01,economy,6092,0.316,0.075,0,0,415
2024-02-05,SOUTH-02,standard,9058,0.0,0.188,0,0,528
2024-02-05,SOUTH-02,priority,7102,0.357,0.165,0,0,438
2024-02-05,SOUTH-02,economy,7178,0.082,0.073,0,0,560
2024-02-05,WEST-01,standard,8491,0.061,0.227,0,0,475
2024-02-05,WEST-01,priority,7788,0.235,0.23,0,0,582
2024-02-05,WEST-01,economy,6763,0.217,0.2,0,0,641
2024-02-06,NORTH-01,standard,5521,0.236,0.207,0,1,246
2024-02-06,NORTH-01,priority,4647,0.329,0.173,0,1,444
2024-02-06,NORTH-01,economy,5098,0.115,0.263,0,1,357
2024-02-06,NORTH-02,standard,5971,0.321,0.078,0,1,335
2024-02-06,NORTH-02,priority,5062,0.279,0.044,0,1,430
2024-02-06,NORTH-02,economy,4611,0.108,0.119,0,1,236
2024-02-06,CENTRAL-01,standard,6805,0.179,0.224,0,1,583
2024-02-06,CENTRAL-01,priority,7067,0.098,0.095,0,1,417
2024-02-06,CENTRAL-01,economy,6408,0.114,0.138,0,1,548
2024-02-06,SOUTH-01,standard,7587,0.082,0.147,0,1,289
2024-02-06,SOUTH-01,priority,7331,0.173,0.15,0,1,544
2024-02-06,SOUTH-01,economy,6519,0.14,0.133,0,1,305
2024-02-06,SOUTH-02,standard,7416,0.251,0.143,0,1,287
2024-02-06,SOUTH-02,priority,7792,0.354,0.137,0,1,352
2024-02-06,SOUTH-02,economy,6419,0.215,0.341,0,1,144
2024-02-06,WEST-01,standard,8095,0.334,0.084,0,1,352
2024-02-06,WEST-01,priority,7506,0.212,0.074,0,1,459
2024-02-06,WEST-01,economy,6978,0.059,0.094,0,1,217
2024-02-07,NORTH-01,standard,5167,0.129,0.16,0,2,302
2024-02-07,NORTH-01,priority,4884,0.178,0.098,0,2,498
2024-02-07,NORTH-01,economy,4035,0.124,0.189,0,2,344
2024-02-07,NORTH-02,standard,4844,0.368,0.191,0,2,379
2024-02-07,NORTH-02,priority,5350,0.328,0.132,0,2,257
2024-02-07,NORTH-02,economy,3904,0.002,0.161,0,2,268
2024-02-07,CENTRAL-01,standard,5273,0.334,0.0,0,2,214
2024-02-07,CENTRAL-01,priority,6075,0.172,0.121,0,2,476
2024-02-07,CENTRAL-01,economy,5023,0.239,0.162,0,2,227
2024-02-07,SOUTH-01,standard,6714,0.283,0.061,0,2,523
2024-02-07,SOUTH-01,priority,6075,0.205,0.136,0,2,18
2024-02-07,SOUTH-01,economy,5262,0.216,0.141,0,2,422
2024-02-07,SOUTH-02,standard,6831,0.171,0.059,0,2,393
2024-02-07,SOUTH-02,priority,6817,0.194,0.163,0,2,254
2024-02-07,SOUTH-02,economy,5138,0.201,0.253,0,2,355
2024-02-07,WEST-01,standard,7073,0.11,0.12,0,2,371
2024-02-07,WEST-01,priority,5990,0.401,0.049,0,2,203
2024-02-07,WEST-01,economy,5943,0.387,0.113,0,2,309
2024-02-08,NORTH-01,standard,6389,0.067,0.131,0,3,538
2024-02-08,NORTH-01,priority,4466,0.078,0.202,0,3,100
2024-02-08,NORTH-01,economy,4483,0.302,0.243,0,3,258
2024-02-08,NORTH-02,standard,5966,0.16,0.21,0,3,311
2024-02-08,NORTH-02,priority,5715,0.0,0.159,0,3,207
2024-02-08,NORTH-02,economy,4747,0.257,0.177,0,3,427
2024-02-08,CENTRAL-01,standard,5827,0.097,0.021,0,3,461
2024-02-08,CENTRAL-01,priority,4742,0.115,0.094,0,3,532
2024-02-08,CENTRAL-01,economy,5292,0.279,0.212,0,3,407
2024-02-08,SOUTH-01,standard,6399,0.151,0.137,0,3,688
2024-02-08,SOUTH-01,priority,6037,0.247,0.113,0,3,239
2024-02-08,SOUTH-01,economy,5310,0.361,0.097,0,3,467
2024-02-08,SOUTH-02,standard,6971,0.226,0.158,0,3,382
2024-02-08,SOUTH-02,priority,7017,0.111,0.114,0,3,377
2024-02-08,SOUTH-02,economy,6254,0.086,0.109,0,3,448
2024-02-08,WEST-01,standard,7583,0.247,0.129,0,3,330
2024-02-08,WEST-01,priority,7300,0.149,0.228,0,3,281
2024-02-08,WEST-01,economy,7016,0.077,0.159,0,3,160
2024-02-09,NORTH-01,standard,4846,0.213,0.04,0,4,281
2024-02-09,NORTH-01,priority,4655,0.13,0.107,0,4,255
2024-02-09,NORTH-01,economy,4592,0.005,0.212,0,4,418
2024-02-09,NORTH-02,standard,6185,0.0,0.174,0,4,241
2024-02-09,NORTH-02,priority,5851,0.181,0.141,0,4,586
2024-02-09,NORTH-02,economy,4497,0.0,0.35,0,4,432
2024-02-09,CENTRAL-01,standard,6142,0.296,0.07,0,4,351
2024-02-09,CENTRAL-01,priority,5985,0.247,0.168,0,4,368
2024-02-09,CENTRAL-01,economy,5271,0.16,0.238,0,4,425
2024-02-09,SOUTH-01,standard,6298,0.1,0.066,0,4,294
2024-02-09,SOUTH-01,priority,5897,0.274,0.228,0,4,528
2024-02-09,SOUTH-01,economy,4861,0.344,0.169,0,4,514
2024-02-09,SOUTH-02,standard,6876,0.173,0.16,0,4,279
2024-02-09,SOUTH-02,priority,6272,0.004,0.201,0,4,735
2024-02-09,SOUTH-02,economy,5965,0.05,0.049,0,4,542
2024-02-09,WEST-01,standard,6706,0.188,0.196,0,4,299
2024-02-09,WEST-01,priority,6787,0.051,0.0,0,4,114
2024-02-09,WEST-01,economy,5930,0.021,0.107,0,4,405
2024-02-10,NORTH-01,standard,5653,0.217,0.222,0,5,486
2024-02-10,NORTH-01,priority,4906,0.18,0.174,0,5,344
2024-02-10,NORTH-01,economy,3707,0.132,0.123,0,5,341
2024-02-10,NORTH-02,standard,5377,0.169,0.097,0,5,196
2024-02-10,NORTH-02,priority,4631,0.297,0.156,0,5,415
2024-02-10,NORTH-02,economy,4820,0.113,0.037,0,5,260
2024-02-10,CENTRAL-01,standard,6669,0.131,0.153,0,5,382
2024-02-10,CENTRAL-01,priority,5501,0.036,0.194,0,5,571
2024-02-10,CENTRAL-01,economy,4864,0.18,0.0,0,5,559
2024-02-10,SOUTH-01,standard,6156,0.369,0.296,0,5,474
2024-02-10,SOUTH-01,priority,5517,0.093,0.168,0,5,268
2024-02-10,SOUTH-01,economy,5830,0.099,0.222,0,5,388
2024-02-10,SOUTH-02,standard,6802,0.018,0.125,0,5,488
2024-02-10,SOUTH-02,priority,6042,0.321,0.235,0,5,32
2024-02-10,SOUTH-02,economy,5897,0.0,0.264,0,5,266
2024-02-10,WEST-01,standard,7390,0.377,0.251,0,5,366
2024-02-10,WEST-01,priority,7520,0.164,0.168,0,5,456
2024-02-10,WEST-01,economy,5738,0.267,0.244,0,5,442
2024-02-11,NORTH-01,standard,4233,0.145,0.0,0,6,184
2024-02-11,NORTH-01,priority,4694,0.244,0.159,0,6,554
2024-02-11,NORTH-01,economy,4305,0.028,0.148,0,6,220
2024-02-11,NORTH-02,standard,6142,0.183,0.022,0,6,282
2024-02-11,NORTH-02,priority,5302,0.424,0.147,0,6,332
2024-02-11,NORTH-02,economy,4467,0.176,0.103,0,6,352
2024-02-11,CENTRAL-01,standard,5958,0.086,0.14,0,6,634
2024-02-11,CENTRAL-01,priority,5604,0.169,0.274,0,6,379
2024-02-11,CENTRAL-01,economy,5089,0.021,0.114,0,6,522
2024-02-11,SOUTH-01,standard,6956,0.207,0.261,0,6,583
2024-02-11,SOUTH-01,priority,5994,0.173,0.341,0,6,267
2024-02-11,SOUTH-01,economy,6040,0.035,0.336,0,6,321
2024-02-11,SOUTH-02,standard,7762,0.33,0.205,0,6,227
2024-02-11,SOUTH-02,priority,5536,0.148,0.113,0,6,473
2024-02-11,SOUTH-02,economy,6857,0.148,0.209,0,6,343
2024-02-11,WEST-01,standard,7904,0.129,0.159,0,6,349
2024-02-11,WEST-01,priority,7145,0.104,0.235,0,6,148
2024-02-11,WEST-01,economy,6644,0.033,0.27,0,6,287
2024-02-12,NORTH-01,standard,6513,0.16,0.151,0,0,212
2024-02-12,NORTH-01,priority,5640,0.079,0.172,0,0,417
2024-02-12,NORTH-01,economy,5571,0.032,0.179,0,0,405
2024-02-12,NORTH-02,standard,6239,0.197,0.142,0,0,358
2024-02-12,NORTH-02,priority,5472,0.331,0.14,0,0,285
2024-02-12,NORTH-02,economy,5519,0.204,0.12,0,0,408
2024-02-12,CENTRAL-01,standard,7508,0.287,0.264,0,0,293
2024-02-12,CENTRAL-01,priority,6324,0.072,0.144,0,0,233
2024-02-12,CENTRAL-01,economy,5522,0.127,0.112,0,0,307
2024-02-12,SOUTH-01,standard,8405,0.321,0.166,0,0,452
2024-02-12,SOUTH-01,priority,6993,0.145,0.15,0,0,442
2024-02-12,SOUTH-01,economy,6286,0.429,0.082,0,0,393
2024-02-12,SOUTH-02,standard,8675,0.0,0.212,0,0,337
2024-02-12,SOUTH-02,priority,6584,0.179,0.012,0,0,503
2024-02-12,SOUTH-02,economy,6700,0.124,0.061,0,0,318
2024-02-12,WEST-01,standard,7971,0.124,0.209,0,0,310
2024-02-12,WEST-01,priority,8314,0.198,0.228,0,0,349
2024-02-12,WEST-01,economy,7681,0.292,0.087,0,0,274
2024-02-13,NORTH-01,standard,6822,0.339,0.097,0,1,455
2024-02-13,NORTH-01,priority,5951,0.058,0.108,0,1,484
2024-02-13,NORTH-01,economy,5276,0.172,0.154,0,1,354
2024-02-13,NORTH-02,standard,6772,0.025,0.085,0,1,529
2024-02-13,NORTH-02,priority,6019,0.374,0.212,0,1,450
2024-02-13,NORTH-02,economy,5086,0.1,0.138,0,1,182
2024-02-13,CENTRAL-01,standard,7317,0.22,0.165,0,1,465
2024-02-13,CENTRAL-01,priority,6437,0.209,0.195,0,1,422
2024-02-13,CENTRAL-01,economy,6201,0.093,0.18,0,1,285
2024-02-13,SOUTH-01,standard,7186,0.186,0.1,0,1,260
2024-02-13,SOUTH-01,priority,7051,0.332,0.235,0,1,628
2024-02-13,SOUTH-01,economy,6463,0.157,0.393,0,1,404
2024-02-13,SOUTH-02,standard,8336,0.132,0.18,0,1,416
2024-02-13,SOUTH-02,priority,7231,0.393,0.169,0,1,287
2024-02-13,SOUTH-02,economy,6351,0.23,0.139,0,1,277
2024-02-13,WEST-01,standard,7408,0.501,0.129,0,1,318
2024-02-13,WEST-01,priority,8008,0.174,0.194,0,1,501
2024-02-13,WEST-01,economy,6831,0.103,0.177,0,1,310
2024-02-14,NORTH-01,standard,5714,0.07,0.055,0,2,434
2024-02-14,NORTH-01,priority,4891,0.297,0.153,0,2,115
2024-02-14,NORTH-01,economy,4234,0.284,0.164,0,2,352
2024-02-14,NORTH-02,standard,5374,0.062,0.03,0,2,409
2024-02-14,NORTH-02,priority,4473,0.263,0.041,0,2,227
2024-02-14,NORTH-02,economy,3782,0.137,0.041,0,2,194
2024-02-14,CENTRAL-01,standard,5971,0.19,0.056,0,2,486
2024-02-14,CENTRAL-01,priority,6077,0.024,0.133,0,2,312
2024-02-14,CENTRAL-01,economy,4956,0.111,0.243,0,2,461
2024-02-14,SOUTH-01,standard,6697,0.231,0.123,0,2,419
2024-02-14,SOUTH-01,priority,5809,0.303,0.106,0,2,346
2024-02-14,SOUTH-01,economy,5585,0.264,0.068,0,2,403
2024-02-14,SOUTH-02,standard,8208,0.022,0.247,0,2,546
2024-02-14,SOUTH-02,priority,5543,0.351,0.157,0,2,124
